City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Roanne,FR,2021-06-25 16:03:50,46.0,4.0,74.98,55,8,6.29
295,Saint-Francois,FR,2021-06-25 16:03:51,46.4154,3.9054,75.67,44,0,2.3
296,Hambantota,LK,2021-06-25 16:03:51,6.1241,81.1185,82.74,78,20,5.75
297,Tomatlan,MX,2021-06-25 16:03:52,19.9333,-105.25,87.62,55,47,2.86
298,Sinnamary,GF,2021-06-25 16:03:52,5.3833,-52.95,83.55,69,8,10.27
299,Saint George,US,2021-06-25 16:00:33,37.1041,-113.5841,85.53,28,1,1.99
300,Aksu,CN,2021-06-25 16:03:53,41.1231,80.2644,79.5,24,21,7.18
301,Castro,BR,2021-06-25 16:03:53,-24.7911,-50.0119,73.15,53,2,5.77
302,Yongan,CN,2021-06-25 16:03:54,39.6957,113.6871,67.41,71,43,5.73
303,Bambous Virieux,MU,2021-06-25 16:03:54,-20.3428,57.7575,73.22,77,35,10.31
304,Sola,VU,2021-06-25 16:03:55,-13.8833,167.55,78.4,70,93,21.0
305,Tautira,PF,2021-06-25 16:03:55,-17.7333,-149.15,78.82,80,16,17.07
306,Cascais,PT,2021-06-25 16:00:11,38.6979,-9.4215,88.95,32,0,10.36
307,Campbell River,CA,2021-06-25 16:03:56,50.0163,-125.2446,73.26,59,18,7.07
308,Urumqi,CN,2021-06-25 16:03:56,43.801,87.6005,61.75,55,0,2.24
309,Peterhead,GB,2021-06-25 16:03:57,57.5058,-1.7981,52.2,89,100,25.59
310,Kindersley,CA,2021-06-25 15:59:23,51.4668,-109.1682,66.22,72,75,6.91
311,Erzincan,TR,2021-06-25 16:03:57,39.75,39.5,83.5,30,40,13.8
312,Vancouver,CA,2021-06-25 16:02:28,49.2497,-123.1193,78.66,73,14,4.0
313,Itabira,BR,2021-06-25 16:03:58,-19.6192,-43.2269,78.1,41,26,2.44
314,Labuhan,ID,2021-06-25 16:03:58,-6.8844,112.2051,78.62,87,60,6.51
315,Bitam,GA,2021-06-25 16:03:59,2.076,11.5007,76.68,80,92,1.92
316,Mokhsogollokh,RU,2021-06-25 16:03:59,61.4681,128.9203,59.94,71,48,1.05
317,San Cristobal,VE,2021-06-25 16:04:00,7.7669,-72.225,81.5,50,100,5.5
318,Port Hedland,AU,2021-06-25 16:04:00,-20.3167,118.5667,51.85,66,15,8.05
319,Batagay-Alyta,RU,2021-06-25 16:04:00,67.8006,130.4114,61.2,62,47,1.21
320,Nuuk,GL,2021-06-25 16:04:01,64.1835,-51.7216,43.41,93,75,12.66
321,Zhangye,CN,2021-06-25 16:04:01,38.9342,100.4517,74.37,34,100,9.35
322,Zalha,RO,2021-06-25 16:04:02,47.1833,23.5333,90.09,74,33,6.13
323,Yanam,IN,2021-06-25 16:04:02,16.7333,82.2167,86.4,56,74,4.81
324,Sistranda,NO,2021-06-25 16:04:03,63.7256,8.834,55.9,79,100,16.49
325,Jurm,AF,2021-06-25 16:04:03,36.8648,70.8342,68.02,30,0,3.49
326,Vohibinany,MG,2021-06-25 16:04:04,-17.35,49.0333,62.76,99,24,1.59
327,Celestun,MX,2021-06-25 16:04:04,20.8667,-90.4,86.11,55,21,4.07
328,Catuday,PH,2021-06-25 16:04:04,16.2923,119.8062,80.46,80,98,9.42
329,Vaasa,FI,2021-06-25 16:04:05,63.096,21.6158,69.82,64,0,9.22
330,Malanje,AO,2021-06-25 16:04:05,-9.5402,16.341,80.74,26,61,2.98
331,Mahebourg,MU,2021-06-25 16:04:06,-20.4081,57.7,72.25,77,31,10.29
332,Saskylakh,RU,2021-06-25 16:04:06,71.9167,114.0833,53.08,61,95,13.02
333,Tramore,IE,2021-06-25 16:04:06,52.1624,-7.1524,60.62,68,75,5.99
334,La Ronge,CA,2021-06-25 16:04:07,55.1001,-105.2842,61.97,75,100,9.44
335,Kiruna,SE,2021-06-25 16:04:07,67.8557,20.2251,52.72,54,75,13.8
336,Lebu,CL,2021-06-25 16:04:08,-37.6167,-73.65,51.26,72,69,12.66
337,Mount Isa,AU,2021-06-25 16:04:08,-20.7333,139.5,51.57,76,70,0.0
338,Solnechnyy,RU,2021-06-25 16:04:09,50.7214,136.6319,60.21,99,100,3.58
339,Petrolina De Goias,BR,2021-06-25 16:04:09,-16.095,-49.3381,86.16,24,0,3.51
340,Rundu,NA,2021-06-25 16:04:09,-17.9333,19.7667,71.11,25,0,2.91
341,Hirara,JP,2021-06-25 16:04:10,24.8,125.2833,82.78,83,51,20.29
342,Bereznik,RU,2021-06-25 16:04:11,62.8551,42.7072,71.91,61,86,5.75
343,Linxia,CN,2021-06-25 16:04:11,35.6003,103.2064,63.79,75,89,1.88
344,Faya,SA,2021-06-25 16:04:11,18.3851,42.4509,73.92,31,81,4.0
345,Chifeng,CN,2021-06-25 16:04:12,42.2683,118.9636,62.8,93,96,2.46
346,Chervone,UA,2021-06-25 16:04:12,49.9564,28.8645,83.66,69,2,5.53
347,Sao Sebastiao,BR,2021-06-25 16:04:13,-23.76,-45.4097,76.05,63,2,2.44
348,Ligayan,PH,2021-06-25 16:04:13,4.6533,119.4706,83.73,69,15,5.66
349,Haines Junction,CA,2021-06-25 16:04:14,60.7522,-137.5108,53.73,80,99,7.07
350,Sri Aman,MY,2021-06-25 16:04:14,1.2376,111.4621,73.99,86,100,1.92
351,Vila Velha,BR,2021-06-25 16:01:48,-20.3297,-40.2925,76.96,53,50,11.52
352,Fare,PF,2021-06-25 16:04:15,-16.7,-151.0167,80.44,78,5,16.2
353,Qasigiannguit,GL,2021-06-25 16:04:15,68.8193,-51.1922,48.45,70,99,1.92
354,Juba,SS,2021-06-25 16:04:16,4.8517,31.5825,82.38,51,81,1.5
355,Peterongan,ID,2021-06-25 16:04:16,-7.5394,112.2792,82.0,92,93,2.95
356,Buala,SB,2021-06-25 16:04:16,-8.145,159.5921,76.69,86,100,6.71
357,Raudeberg,NO,2021-06-25 16:04:17,61.9875,5.1352,65.07,86,98,27.49
358,Zima,RU,2021-06-25 16:04:17,53.9202,102.0442,60.35,59,54,5.64
359,Jiujiang,CN,2021-06-25 16:04:18,29.7333,115.9833,78.55,93,98,5.77
360,San Lorenzo,PY,2021-06-25 16:03:02,-25.3333,-57.5333,62.92,62,94,5.44
361,Itaqui,BR,2021-06-25 16:04:18,-29.1253,-56.5531,63.07,63,26,10.13
362,Leh,IN,2021-06-25 16:04:19,34.1667,77.5833,57.34,31,89,5.14
363,Bandarbeyla,SO,2021-06-25 16:04:19,9.4942,50.8122,78.1,79,45,29.97
364,Nome,US,2021-06-25 16:04:20,64.5011,-165.4064,57.27,73,90,4.61
365,Huarmey,PE,2021-06-25 16:04:20,-10.0681,-78.1522,67.69,72,88,9.48
366,Salinopolis,BR,2021-06-25 16:04:21,-0.6136,-47.3561,83.79,68,34,10.51
367,Mporokoso,ZM,2021-06-25 16:04:21,-9.3727,30.125,66.54,40,3,1.99
368,Sioux Lookout,CA,2021-06-25 16:04:21,50.1001,-91.917,71.73,50,99,7.49
369,Lavrentiya,RU,2021-06-25 16:04:22,65.5833,-171.0,42.67,74,100,9.22
370,Caravelas,BR,2021-06-25 16:04:22,-17.7125,-39.2481,77.54,52,1,6.62
371,Rio Tuba,PH,2021-06-25 16:04:23,8.5061,117.4317,82.38,74,63,7.87
372,Loknya,RU,2021-06-25 16:04:23,56.83,30.1467,84.0,58,18,3.58
373,Claresholm,CA,2021-06-25 16:04:23,50.0333,-113.5852,68.63,48,61,8.3
374,Innisfail,AU,2021-06-25 15:59:25,-17.5333,146.0333,66.9,91,97,4.94
375,Kulhudhuffushi,MV,2021-06-25 15:59:35,6.6221,73.07,82.92,76,100,14.03
376,Kuching,MY,2021-06-25 16:04:24,1.55,110.3333,75.42,94,20,0.0
377,Vestmannaeyjar,IS,2021-06-25 16:04:24,63.4427,-20.2734,49.53,95,92,17.07
378,Pohrebyshche,UA,2021-06-25 16:04:25,49.4864,29.2636,88.63,70,0,5.3
379,Isla Aguada,MX,2021-06-25 16:04:25,18.7833,-91.4667,86.04,67,99,9.44
380,Maumere,ID,2021-06-25 16:04:26,-8.6199,122.2111,78.8,83,15,4.34
381,Anchorage,US,2021-06-25 16:00:36,61.2181,-149.9003,59.45,73,75,1.01
382,Gorom-Gorom,BF,2021-06-25 16:04:26,14.4439,-0.2361,93.29,32,100,4.36
383,Whitehorse,CA,2021-06-25 16:04:27,60.7161,-135.0538,59.02,66,82,11.99
384,Villa Sandino,NI,2021-06-25 16:04:27,12.0483,-84.9936,81.75,67,85,11.07
385,Kijang,KR,2021-06-25 16:04:27,35.2442,129.2139,69.71,78,100,2.42
386,Tual,ID,2021-06-25 16:04:28,-5.6667,132.75,81.1,79,60,17.18
387,Kalmunai,LK,2021-06-25 16:04:28,7.4167,81.8167,83.91,72,67,6.71
388,Harper,LR,2021-06-25 16:04:28,4.375,-7.7169,74.52,94,100,7.49
389,Kapit,MY,2021-06-25 16:04:29,2.0167,112.9333,73.27,99,98,0.85
390,Cayenne,GF,2021-06-25 16:00:04,4.9333,-52.3333,86.09,73,75,5.99
391,Tarko-Sale,RU,2021-06-25 16:04:30,64.9225,77.785,55.17,42,51,17.31
392,Aripuana,BR,2021-06-25 16:04:30,-9.1667,-60.6333,93.52,30,1,2.62
393,Marawi,PH,2021-06-25 16:04:30,7.9986,124.2928,66.65,94,62,2.24
394,Bonavista,CA,2021-06-25 16:04:31,48.6499,-53.1147,61.12,65,1,9.66
395,Bafra,TR,2021-06-25 16:04:31,41.5678,35.9069,74.98,78,91,2.37
396,Kraslava,LV,2021-06-25 16:04:32,55.8951,27.168,70.61,87,100,3.11
397,Clemencia,CO,2021-06-25 16:04:32,10.5665,-75.325,85.59,65,60,5.14
398,Maceio,BR,2021-06-25 16:00:59,-9.6658,-35.7353,76.44,83,75,16.11
399,Ukiah,US,2021-06-25 16:04:32,39.1502,-123.2078,83.44,63,1,0.0
400,Faanui,PF,2021-06-25 16:04:33,-16.4833,-151.75,80.47,80,12,15.88
401,Kumla,SE,2021-06-25 16:04:33,59.1277,15.1434,73.35,56,75,2.3
402,Marina,US,2021-06-25 16:00:56,36.6844,-121.8022,70.68,89,90,0.0
403,Sobolevo,RU,2021-06-25 16:04:34,54.4299,31.8996,84.18,72,38,5.59
404,Chumikan,RU,2021-06-25 16:04:34,54.7183,135.315,40.42,99,100,5.35
405,Francisco Sa,BR,2021-06-25 16:04:35,-16.4758,-43.4883,84.11,23,0,9.31
406,Toguchin,RU,2021-06-25 16:04:35,55.2353,84.3858,49.32,92,100,5.55
407,Bafoulabe,ML,2021-06-25 16:04:36,13.8065,-10.8321,105.78,18,60,7.83
408,Touros,BR,2021-06-25 16:04:36,-5.1989,-35.4608,88.7,57,37,18.57
409,Hays,US,2021-06-25 16:04:36,30.0502,-98.0336,88.12,72,50,8.01
410,Bartica,GY,2021-06-25 16:04:37,6.4,-58.6167,75.52,78,73,4.43
411,Palana,RU,2021-06-25 16:04:38,59.1167,159.9667,40.26,96,100,6.8
412,Hamilton,US,2021-06-25 16:01:33,39.1834,-84.5333,77.2,81,100,1.01
413,Port Macquarie,AU,2021-06-25 16:04:38,-31.4333,152.9167,57.88,65,51,8.9
414,Boz,FR,2021-06-25 16:04:38,46.4071,4.9109,75.15,48,43,3.87
415,Phangnga,TH,2021-06-25 16:04:39,8.4509,98.5298,85.82,91,54,1.83
416,Rudarpur,IN,2021-06-25 16:04:39,26.4394,83.6144,82.36,81,100,0.27
417,Andra,RU,2021-06-25 16:04:40,62.5147,65.8878,65.43,47,100,3.53
418,Alta Floresta,BR,2021-06-25 16:04:40,-9.8756,-56.0861,92.26,36,5,3.02
419,Bengkulu,ID,2021-06-25 16:04:41,-3.8004,102.2655,77.2,88,35,4.47
420,Teknaf,BD,2021-06-25 16:04:41,20.8624,92.3058,79.79,89,75,9.75
421,Talcahuano,CL,2021-06-25 16:04:42,-36.7167,-73.1167,53.28,71,20,5.75
422,Taoudenni,ML,2021-06-25 16:04:42,22.6783,-3.9836,115.57,6,6,8.3
423,Dhana,IN,2021-06-25 16:04:42,23.75,78.85,82.18,68,94,11.7
424,Marzuq,YE,2021-06-25 16:04:43,14.4,46.4667,84.99,36,98,7.99
425,Elliot,ZA,2021-06-25 16:04:43,-31.3333,27.85,58.26,34,0,16.02
426,Niigata,JP,2021-06-25 16:00:28,37.9022,139.0236,66.92,86,100,3.36
427,Yambio,SS,2021-06-25 16:04:44,4.5721,28.3955,78.62,63,97,2.17
428,Povolzhskiy,RU,2021-06-25 16:04:44,53.5854,49.7629,69.42,63,7,4.99
429,Port Hardy,CA,2021-06-25 16:00:10,50.6996,-127.4199,59.59,83,75,3.83
430,San Andres,CO,2021-06-25 16:00:16,12.5847,-81.7006,80.37,79,100,13.71
431,Laguna,US,2021-06-25 16:04:45,38.421,-121.4238,80.42,71,1,5.01
432,Daphne,US,2021-06-25 16:04:46,30.6035,-87.9036,84.09,74,75,9.22
433,Taitung,TW,2021-06-25 16:01:52,22.7583,121.1444,81.14,80,91,1.79
434,Iquique,CL,2021-06-25 16:01:10,-20.2208,-70.1431,63.12,69,87,5.66
435,Constitucion,CL,2021-06-25 16:04:46,-35.3333,-72.4167,53.67,65,77,10.22
436,Felipe Carrillo Puerto,MX,2021-06-25 16:04:47,19.5833,-88.05,90.73,49,23,3.65
437,Sahuaripa,MX,2021-06-25 16:04:47,29.05,-109.2333,89.02,47,35,2.57
438,Chiang Mai,TH,2021-06-25 16:04:47,18.75,99.0,80.04,80,75,2.3
439,Porbandar,IN,2021-06-25 16:04:48,21.6422,69.6093,84.51,69,49,18.12
440,Lorengau,PG,2021-06-25 16:04:48,-2.0226,147.2712,80.64,79,100,5.59
441,Vao,NC,2021-06-25 16:04:49,-22.6667,167.4833,72.01,67,74,20.65
442,Dukat,RU,2021-06-25 16:04:49,62.55,155.55,53.6,66,89,4.45
443,Tombouctou,ML,2021-06-25 16:04:49,20.0,-3.0,108.84,11,21,2.66
444,Japura,ID,2021-06-25 16:04:50,-0.3167,102.35,75.16,96,96,2.06
445,Chapais,CA,2021-06-25 16:04:50,49.7834,-74.8492,62.38,87,100,8.75
446,Goderich,CA,2021-06-25 16:04:51,43.7501,-81.7165,69.21,91,100,17.69
447,Zwolle,NL,2021-06-25 16:04:51,52.5126,6.0936,69.15,83,100,1.99
448,Alenquer,BR,2021-06-25 16:04:51,-1.9417,-54.7383,84.54,48,55,5.77
449,Lokosovo,RU,2021-06-25 16:04:52,61.1333,74.8167,56.28,63,43,6.71
450,Axim,GH,2021-06-25 16:03:48,4.8699,-2.2405,76.37,88,100,5.64
451,Grand Gaube,MU,2021-06-25 16:04:52,-20.0064,57.6608,72.37,65,15,3.0
452,Omsukchan,RU,2021-06-25 16:04:53,62.5333,155.8,52.9,69,79,4.07
453,Portknockie,GB,2021-06-25 16:04:53,57.7025,-2.8599,52.18,91,100,21.99
454,Sabzevar,IR,2021-06-25 16:04:54,36.2126,57.6819,86.43,16,0,19.01
455,Funadhoo,MV,2021-06-25 16:04:54,6.15,73.2667,83.12,76,93,13.76
456,Katsuura,JP,2021-06-25 16:04:54,35.1333,140.3,73.11,82,100,3.56
457,Sao Gabriel Da Cachoeira,BR,2021-06-25 16:04:55,-0.1303,-67.0892,88.29,57,13,2.64
458,San Jose,US,2021-06-25 16:04:38,37.3394,-121.895,69.53,73,90,0.0
459,Loikaw,MM,2021-06-25 16:04:55,19.6742,97.2094,68.79,97,77,2.89
460,Blackfoot,US,2021-06-25 16:04:56,43.1905,-112.345,73.35,49,14,3.15
461,Robe,AU,2021-06-25 16:04:57,-37.1833,139.75,53.78,70,87,13.2
462,Yershichi,RU,2021-06-25 16:04:57,53.6725,32.7542,84.33,69,3,4.85
463,Kapustin Yar,RU,2021-06-25 16:04:57,48.5831,45.7372,91.9,31,89,10.63
464,Umm Lajj,SA,2021-06-25 16:02:19,25.0213,37.2685,86.41,58,0,8.34
465,Mana,GF,2021-06-25 16:04:58,5.6592,-53.7767,85.46,61,8,10.49
466,Sabha,LY,2021-06-25 16:04:58,27.0377,14.4283,104.59,5,1,19.44
467,Qandala,SO,2021-06-25 16:04:59,11.472,49.8728,89.94,56,90,3.27
468,Tsybuliv,UA,2021-06-25 16:04:59,49.0766,29.8461,83.48,73,56,4.74
469,Hobyo,SO,2021-06-25 16:04:59,5.3505,48.5268,78.46,79,46,27.31
470,Hami,CN,2021-06-25 16:05:00,42.8,93.45,80.1,23,98,27.31
471,Kismayo,SO,2021-06-25 16:05:00,-0.3582,42.5454,77.29,75,100,14.16
472,Charters Towers,AU,2021-06-25 16:05:01,-20.1,146.2667,63.41,83,65,5.3
473,Santiago Del Estero,AR,2021-06-25 16:05:01,-27.7951,-64.2615,65.93,49,7,12.93
474,Pochutla,MX,2021-06-25 16:05:02,15.7432,-96.4661,83.25,66,99,1.23
475,Alyangula,AU,2021-06-25 16:05:04,-13.8483,136.4192,73.67,82,100,15.86
476,Saint-Georges,GD,2021-06-25 16:05:04,12.0564,-61.7485,83.88,79,20,17.27
477,Beloha,MG,2021-06-25 16:05:05,-25.1667,45.05,66.06,70,24,4.74
478,Padang,ID,2021-06-25 16:05:05,-0.9492,100.3543,75.25,89,97,3.74
479,Petropavlovsk-Kamchatskiy,RU,2021-06-25 16:05:06,53.0452,158.6483,43.18,87,60,9.42
480,Ettaiyapuram,IN,2021-06-25 16:05:06,9.1441,77.9907,85.95,54,61,16.46
481,Cururupu,BR,2021-06-25 16:05:07,-1.8283,-44.8683,86.9,56,25,6.17
482,Buckie,GB,2021-06-25 16:05:07,57.6757,-2.9624,52.12,91,100,22.08
483,Jiaocheng,CN,2021-06-25 16:05:08,24.6774,116.1389,75.54,98,100,2.44
484,Morshansk,RU,2021-06-25 16:05:09,53.4435,41.8107,81.59,64,87,4.21
485,Den Helder,NL,2021-06-25 16:05:09,52.9599,4.7593,65.01,87,90,14.0
486,Sibolga,ID,2021-06-25 16:05:09,1.7427,98.7792,75.81,90,100,4.12
487,Sao Miguel Do Araguaia,BR,2021-06-25 16:05:10,-13.275,-50.1628,93.51,22,28,5.99
488,Sao Borja,BR,2021-06-25 16:05:10,-28.6606,-56.0044,63.63,65,3,9.24
489,Aasiaat,GL,2021-06-25 16:05:10,68.7098,-52.8699,39.56,81,100,4.43
490,Harrisonburg,US,2021-06-25 16:05:11,38.4496,-78.8689,76.8,46,1,9.22
491,Jacareacanga,BR,2021-06-25 16:05:11,-6.2222,-57.7528,92.14,42,23,5.73
492,Srednekolymsk,RU,2021-06-25 16:05:12,67.45,153.6833,59.09,53,68,5.48
493,Granadilla De Abona,ES,2021-06-25 16:05:12,28.1188,-16.576,70.16,56,20,18.41
494,Villeneuve-Sur-Lot,FR,2021-06-25 16:05:13,44.5,0.6667,75.25,55,36,6.64
495,Cozumel,MX,2021-06-25 16:05:13,20.5083,-86.9458,87.78,78,40,4.61
496,Guozhen,CN,2021-06-25 16:05:14,34.3659,107.359,71.69,82,50,1.1
497,Broken Hill,AU,2021-06-25 16:05:14,-31.95,141.4333,44.33,77,3,8.97
498,Serenje,ZM,2021-06-25 16:05:15,-13.2325,30.2352,62.53,49,0,7.29
499,Thinadhoo,MV,2021-06-25 16:05:15,0.5333,72.9333,82.62,73,100,8.77
500,Khawhai,IN,2021-06-25 16:05:15,23.3667,93.1167,61.61,99,41,0.69
501,Ibipeba,BR,2021-06-25 16:05:16,-11.6408,-42.0111,83.34,33,45,8.32
502,Aklavik,CA,2021-06-25 16:05:17,68.2191,-135.0107,78.01,32,65,14.74
503,Rosetta,EG,2021-06-25 16:05:17,31.4044,30.4164,78.75,72,2,11.63
504,Guerrero Negro,MX,2021-06-25 16:05:17,27.9769,-114.0611,69.94,71,49,12.53
505,Tukrah,LY,2021-06-25 16:05:18,32.5341,20.5791,84.54,55,0,9.15
506,Pangnirtung,CA,2021-06-25 16:05:19,66.1451,-65.7125,37.4,100,90,11.5
507,Comodoro Rivadavia,AR,2021-06-25 16:03:29,-45.8667,-67.5,45.25,43,40,28.16
508,Nanakuli,US,2021-06-25 16:05:19,21.3906,-158.1547,73.35,88,1,4.61
509,Lunca Corbului,RO,2021-06-25 16:05:20,44.7,24.75,69.37,78,97,12.73
510,Turukhansk,RU,2021-06-25 16:05:20,65.8167,87.9833,51.48,51,100,19.66
511,Korla,CN,2021-06-25 16:05:21,41.7597,86.1469,77.65,24,21,20.65
512,Tirano,IT,2021-06-25 16:05:21,46.2154,10.1679,81.09,65,51,5.26
513,Takoradi,GH,2021-06-25 16:05:22,4.8845,-1.7554,77.4,84,100,6.22
514,Monki,PL,2021-06-25 16:05:22,53.405,22.7979,78.67,76,100,10.67
515,Illapel,CL,2021-06-25 16:05:23,-31.6308,-71.1653,59.05,55,100,2.93
516,Porterville,US,2021-06-25 16:05:23,36.0652,-119.0168,84.76,53,0,3.44
517,Margate,GB,2021-06-25 16:05:24,51.3813,1.3862,67.86,78,100,1.99
518,Maua,BR,2021-06-25 16:02:44,-23.6678,-46.4614,77.36,60,8,3.04
519,Kathmandu,NP,2021-06-25 16:02:52,27.7167,85.3167,71.82,94,75,4.61
520,Blyth,GB,2021-06-25 16:05:25,55.1271,-1.5086,54.39,84,75,11.5
521,Ingham,US,2021-06-25 16:05:25,42.6,-84.3833,71.37,96,90,5.75
522,Ladushkin,RU,2021-06-25 16:05:26,54.5703,20.171,69.66,78,72,8.79
523,Caohai,CN,2021-06-25 16:05:26,26.8661,104.2841,61.38,96,100,3.71
524,Saint-Augustin,CA,2021-06-25 16:05:27,51.226,-58.6502,68.94,53,93,23.06
525,Tsumeb,NA,2021-06-25 16:05:27,-19.2333,17.7167,70.63,25,1,1.28
526,Pafos,CY,2021-06-25 16:05:27,34.7667,32.4167,88.23,78,20,14.97
527,Chilca,PE,2021-06-25 16:05:28,-12.5211,-76.7372,69.6,73,75,8.14
528,Whyalla,AU,2021-06-25 16:05:28,-33.0333,137.5833,52.12,74,97,14.18
529,Kongolo,CD,2021-06-25 16:05:29,-5.3833,27.0,84.72,33,2,3.69
530,Rondonopolis,BR,2021-06-25 16:04:26,-16.4708,-54.6356,94.53,21,27,5.84
531,Baicheng,CN,2021-06-25 16:05:29,45.6167,122.8167,72.01,77,4,9.35
532,Lumeje,AO,2021-06-25 16:05:30,-11.55,20.7833,75.51,30,20,3.74
533,Tucurui,BR,2021-06-25 16:05:30,-3.7661,-49.6725,87.62,55,7,4.25
534,Kanye,BW,2021-06-25 16:05:30,-24.9667,25.3327,61.54,29,0,7.43
535,Kempsey,AU,2021-06-25 16:05:31,-31.0833,152.8333,57.94,75,57,1.99
536,Santa Cruz,BO,2021-06-25 16:05:31,-17.8,-63.1667,69.26,88,75,2.3
537,Soe,ID,2021-06-25 16:05:32,-9.8607,124.284,65.66,95,49,3.78
538,Zabol,AF,2021-06-25 16:05:32,32.25,67.25,75.18,8,0,10.96
539,Vostok,RU,2021-06-25 16:05:32,46.4856,135.8833,58.03,89,10,5.93
540,Ust-Ilimsk,RU,2021-06-25 16:05:33,58.0006,102.6619,60.21,56,44,4.23
541,Yenotayevka,RU,2021-06-25 16:05:34,47.2456,47.0281,90.07,27,80,5.99
542,Golpayegan,IR,2021-06-25 16:05:34,33.4537,50.2884,82.42,8,9,18.3
543,Qujing,CN,2021-06-25 16:05:34,25.4833,103.7833,64.38,93,99,3.76
544,Sao Francisco De Paula,BR,2021-06-25 16:04:42,-29.4481,-50.5836,58.39,51,0,2.44
545,Ayaviri,PE,2021-06-25 16:05:35,-14.8864,-70.5889,54.16,31,30,5.99
546,Arlit,NE,2021-06-25 16:05:35,18.7369,7.3853,106.65,11,56,13.38
547,Kitimat,CA,2021-06-25 16:05:36,54.0524,-128.6534,65.91,75,5,3.74
548,Doctor Arroyo,MX,2021-06-25 16:05:36,23.6667,-100.1833,72.19,52,12,5.57
549,Zhuhai,CN,2021-06-25 16:05:07,22.2769,113.5678,84.11,94,40,5.75
550,Salina,US,2021-06-25 16:05:37,38.8403,-97.6114,86.85,73,75,3.0
551,Mexico,PH,2021-06-25 16:05:35,15.0646,120.7198,82.42,79,100,1.66
552,Lago Da Pedra,BR,2021-06-25 16:05:37,-4.3333,-45.1667,87.93,51,3,5.91
553,Colon,PA,2021-06-25 16:04:07,9.3592,-79.9014,88.25,80,95,3.0
554,Ostrovnoy,RU,2021-06-25 16:05:38,68.0531,39.5131,55.65,81,99,9.93
555,Xingcheng,CN,2021-06-25 16:01:46,40.6167,120.7167,65.37,95,79,12.01
556,Busselton,AU,2021-06-25 16:01:46,-33.65,115.3333,53.04,76,56,9.08
557,Cape Town,ZA,2021-06-25 16:01:47,-33.9258,18.4232,60.89,79,12,5.01
558,Arraial Do Cabo,BR,2021-06-25 16:01:47,-22.9661,-42.0278,73.44,72,48,21.9
559,Oistins,BB,2021-06-25 15:59:09,13.0667,-59.5333,86.09,62,40,18.41
560,Clyde River,CA,2021-06-25 16:01:48,70.4692,-68.5914,36.73,95,99,2.84
561,Vaini,TO,2021-06-25 16:01:48,-21.2,-175.2,72.03,67,100,24.81
562,Maltahohe,NA,2021-06-25 16:01:49,-24.8333,16.9833,64.33,19,1,11.81
563,Bethel,US,2021-06-25 16:01:49,41.3712,-73.414,73.71,81,90,3.44
564,Avarua,CK,2021-06-25 16:01:50,-21.2078,-159.775,75.67,86,100,17.43
565,Hobart,AU,2021-06-25 16:01:50,-42.8794,147.3294,46.26,96,90,0.0
566,Hilo,US,2021-06-25 16:00:08,19.7297,-155.09,79.29,83,79,2.24
567,Saint-Philippe,RE,2021-06-25 16:01:51,-21.3585,55.7679,69.39,83,12,10.04
568,Nikolskoye,RU,2021-06-25 16:01:51,59.7035,30.7861,81.88,53,14,4.41
569,Coahuayana,MX,2021-06-25 16:01:52,18.7333,-103.6833,87.57,59,81,2.91
570,Ancud,CL,2021-06-25 16:01:52,-41.8697,-73.8203,43.23,67,34,7.83
571,New Norfolk,AU,2021-06-25 16:01:53,-42.7826,147.0587,45.9,86,100,0.27
572,Port Alfred,ZA,2021-06-25 16:01:53,-33.5906,26.891,65.86,67,26,11.48
573,Rikitea,PF,2021-06-25 16:01:54,-23.1203,-134.9692,74.03,76,14,2.89
574,Pisco,PE,2021-06-25 16:01:54,-13.7,-76.2167,65.01,81,41,6.44
575,Naze,JP,2021-06-25 16:01:55,28.3667,129.4833,74.86,91,92,11.3
576,Port Lincoln,AU,2021-06-25 16:01:55,-34.7333,135.8667,52.21,65,98,11.61
577,Albany,US,2021-06-25 15:57:12,42.6001,-73.9662,77.63,54,100,6.2
578,Berlevag,NO,2021-06-25 16:01:56,70.8578,29.0864,51.6,78,86,14.29
579,Vangaindrano,MG,2021-06-25 16:01:56,-23.35,47.6,66.0,89,4,6.62
580,Kaliganj,BD,2021-06-25 16:01:57,23.4095,89.1402,81.32,86,10,10.65
581,Hay River,CA,2021-06-25 16:00:10,60.8156,-115.7999,65.84,57,43,6.58
582,Mataura,NZ,2021-06-25 16:01:58,-46.1927,168.8643,47.48,98,68,0.81
583,Dikson,RU,2021-06-25 16:01:58,73.5069,80.5464,30.88,91,81,13.18
584,La Grande,US,2021-06-25 16:01:59,45.3246,-118.0877,75.97,55,80,5.79
585,Bredasdorp,ZA,2021-06-25 16:01:59,-34.5322,20.0403,57.27,74,36,24.83
586,Meulaboh,ID,2021-06-25 16:02:00,4.1363,96.1285,74.77,92,100,8.16
587,Russell,US,2021-06-25 16:00:10,32.3502,-85.1999,81.91,58,75,5.75
588,Butaritari,KI,2021-06-25 16:02:01,3.0707,172.7902,82.44,77,99,15.14
589,Atuona,PF,2021-06-25 16:02:01,-9.8,-139.0333,78.26,78,14,15.88
590,Georgetown,MY,2021-06-25 16:02:02,5.4112,100.3354,80.89,83,20,0.0
591,Puerto Ayora,EC,2021-06-25 16:02:02,-0.7393,-90.3518,72.55,95,81,5.01
